monic	ㅁㅗㄴㅣㄱ
evra	ㅇㅔㅂㅡㄹㅏ
corddry	ㅋㅗㄷㅡㄹㅣ
yadigar	ㅇㅑㄷㅣㄱㅏㄹㅡ
nathanson	ㄴㅔㅇㅣㅅㅓㄴㅅㅡㄴ
murayori	ㅁㅜㄹㅏㅇㅛㄹㅣ
vyjayanthimala	ㅂㅏㅇㅣㅈㅏㅇㅑㄴㅌㅣㅁㅏㄹㄹㅏ
mazarin	ㅁㅏㅈㅏㄹㅐㅇ
khovanskiy	ㅋㅗㅂㅏㄴㅅㅡㅋㅣ
goukouni	ㄱㅜㅋㅜㄴㅣ
sylvanus	ㅅㅣㄹㅂㅏㄴㅟ
kameshima	ㅅㅠ
rapp	ㄹㅐㅂ
garratt	ㄱㅐㄹㅓㅅ
hosmer	ㅎㅗㅅㅡㅁㅓ
maui	ㅁㅏㅇㅜㅇㅣ
lunghi	ㄹㅜㅇㄱㅣ
helm	ㅎㅔㄹㄹㅡㅁ
kulle	ㅋㅜㄹㄹㅔ
dominguez	ㄷㅗㅁㅣㅇㄱㅔㅅㅡ
nagamori	ㅁㅏㅅㅏㅌㅗ
gokey	ㄱㅗㅋㅣ
chheda	ㅋㅡㅎㅔㄷㅏ
malika	ㅁㅏㄹㄹㅣㅋㅏ
rummenigge	ㄹㅜㅁㅔㄴㅣㄱㅔ
ayhan	ㅇㅏㅇㅣㅎㅏㄴ
uhwudong	ㅇㅓㅇㅜㄷㅗㅇ
marcolini	ㅁㅏㄹㅡㅋㅗㄹㅣㄴㅣ
petrenko	ㅍㅔㅌㅡㄹㅔㄴㅋㅗ
changmo	ㅊㅏㅇㅁㅗ
kuwada	ㅅㅣㄴㅇㅣㅊㅣㄹㅗ
dweezil	ㅇㅟㅈㅣㄹ
taniguchi	ㅎㅣㄹㅗㅇㅠㅋㅣ
benvenuto	ㅂㅔㄴㅂㅔㄴㅜㅌㅗ
riffel	ㄹㅣㅍㅔㄹ
moffett	ㅁㅗㅍㅔㅅ
eunhyuk	ㅇㅡㄴㅎㅕㄱ
pauleta	ㅍㅏㅇㅜㄹㄹㅔㅌㅏ
kisling	ㅋㅣㅅㅡㄹㄹㅣㅇ
saucedo	ㅅㅏㅇㅜㅅㅔㄷㅗ
eilenberg	ㅇㅔㅇㅣㄹㄹㅔㄴㅂㅔㄹㅡㅋㅡ
mohnke	ㅁㅗㄴㅋㅔ
bhogle	ㅂㅗㄱㅡㄹ
krol	ㅋㅡㄹㅗㄹ
rebhorn	ㄹㅔㅂㅎㅗㄴ
aiza	ㅇㅏㅇㅖㅈㅏ
dobzhansky	ㄷㅗㅂㅡㅈㅏㄴㅅㅡㅋㅣ
eloy	ㅇㅔㄹㄹㅗㅇㅣ
tamulis	ㅌㅏㅁㅜㄹㄹㅣㅅㅡ
ria	ㄹㅣㅇㅏ
bacchelli	ㅂㅏㅋㅔㄹㄹㅣ
daems	ㄷㅏㅇㅔㅁㅅㅡ
coase	ㅋㅗㅅㅡ
remar	ㄹㅔㅁㅏ
lovren	ㄹㅗㅂㅡㄹㅔㄴ
buruk	ㅂㅜㄹㅜㅋㅡ
kakenya	ㅋㅏㅋㅔㄴㅑ
kreuk	ㅋㅡㄹㅜㄱ
sorkin	ㅅㅗㅋㅣㄴ
margeson	ㅁㅏㅈㅣㅅㅡㄴ
bukvich	ㅂㅜㅋㅡㅂㅣㅊㅣ
lothaire	ㄹㅗㄷㅔㅇㅓ
marge	ㅁㅏㅈㅣ
babalade	ㅂㅏㅂㅏㄹㅏㄷㅔ
sumiya	ㄴㅔㅁㅣ
khristova	ㅎㅡㄹㅣㅅㅡㅌㅗㅂㅏ
banning	ㅂㅐㄴㅣㅇ
mcdermitt	ㅁㅐㄱㄷㅓㅁㅣㅅ
aline	ㅇㅏㄹㄹㅣㄴㅣ
harumi	ㅎㅏㄹㅜㅁㅣ
schnapp	ㅅㅠㄴㅐㅂ
buktenica	ㅂㅓㄱㅌㅔㄴㅣㅋㅏ
bochner	ㅂㅗㅎㅡㄴㅓ
yasuori	ㅇㅑㅅㅡㅇㅗㄹㅣ
ayers	ㅇㅔㅇㅣㅇㅓㅅㅡ
llama	ㅇㅑㅁㅏ
ashkenazi	ㅇㅏㅅㅠㅋㅔㄴㅏㅈㅣ
mcallister	ㅁㅐㅋㅐㄹㄹㅣㅅㅡㅌㅓ
norito	ㅇㅑㅅㅣㅁㅏ
hilja	ㅎㅣㄹㄹㅣㅇㅏ
carafano	ㅋㅐㄹㅓㅍㅏㄴㅗ
tokutaro	ㅇㅜㅋㅗㄴ
cooley	ㅋㅜㄹㄹㅣ
aparina	ㅇㅏㅍㅏㄹㅣㄴㅏ
pattie	ㅍㅐㅌㅣ
palombo	ㅍㅏㄹㄹㅗㅁㅂㅗ
nagaoka	ㅌㅏㅅㅜㅋㅜ
yordano	ㅇㅛㄷㅏㄴㅗ
geddy	ㄱㅔㄷㅣ
buford	ㅂㅠㅍㅓㄷㅡ
kashinkoji	ㄱㅘㅅㅣㅁㄱㅓㅅㅏ
fukasawa	ㅁㅏㅋㅣ
pagel	ㅍㅔㄱㅔㄹ
matar	ㅁㅏㅌㅏㄹㅡ
dahlmann	ㄷㅏㄹㅁㅏㄴ
wigan	ㅇㅟㄱㅏㄴ
joris	ㅇㅛㄹㅣㅅㅡ
lembit	ㄹㅔㅁㅂㅣㅌㅡ
braudel	ㅂㅡㄹㅗㄷㅔㄹ
tulowitzki	ㅌㅜㄹㄹㅗㅇㅟㅊㅡㅋㅣ
rauch	ㄹㅗㅊㅣ
bracco	ㅂㅡㄹㅏㅋㅗ
argelander	ㅇㅏㄹㅡㄱㅔㄹㄹㅏㄴㄷㅓ
michiki	ㄹㅠㅈㅣ
maglietta	ㅁㅏㄹㄹㅣㅇㅔㅌㅏ
iwane	ㅁㅏㅆㅡㅇㅣ
sorabji	ㅅㅗㄹㅏㅂㅈㅣ
eigenmann	ㅇㅏㅇㅣㄱㅔㄴㅁㅏㄴ
freedman	ㅍㅡㄹㅣㄷㅡㅁㅓㄴ
preobrajenska	ㅍㅡㄹㅔㅇㅗㅂㅡㄹㅏㅈㅔㄴㅅㅡㅋㅏ
chevy	ㅊㅔㅂㅣ
ricarda	ㄹㅣㅋㅏㄹㅡㄷㅏ
federer	ㅍㅔㄷㅓㄹㅓ
bourguiba	ㅂㅜㄹㅡㄱㅣㅂㅏ
kuniwo	ㄱㅜㄴㅣㅇㅗ
vanhanen	ㅂㅏㄴㅎㅏㄴㅔㄴ
ratzinger	ㄹㅏㅊㅣㅇㄱㅓ
pilou	ㅍㅣㄹㄹㅗㅇㅜ
hawkwood	ㅇㅏㄱㅜㅌㅗ
firpo	ㅍㅣㄹㅡㅍㅗ
yadier	ㅇㅑㄷㅣㅇㅔㄹㅡ
jenni	ㅈㅔㄴㅣ
rohmer	ㄹㅗㅁㅔㄹㅡ
masaichi	ㄱㅏㄴㅔㄷㅏ
tabakova	ㅌㅏㅂㅏㅋㅗㅂㅏ
yoshiyasu	ㅇㅛㅅㅣㅇㅑㅅㅡ
pieterson	ㅍㅣㅌㅓㅅㅡㄴ
satyajit	ㅅㅏㅌㅣㅇㅑㅈㅣㅌㅡ
faxian	ㅂㅓㅂㅎㅕㄴ
condit	ㅋㅗㄴㄷㅣㅅ
anttila	ㅇㅏㄴㅌㅣㄹㄹㅏ
semenya	ㅅㅔㅁㅔㄴㅑ
sevigny	ㅅㅔㅂㅓㄴㅣ
khaba	ㅋㅏㅂㅏ
terri	ㅌㅔㄹㅣ
tukhachevsky	ㅌㅜㅎㅏㅊㅔㅂㅅㅡㅋㅣ
estiano	ㅇㅣㅅㅡㅊㅣㅇㅏㄴㅜ
margaryan	ㅁㅏㄹㅡㄱㅏㄹㅣㅇㅑㄴ
boisgobey	ㅂㅜㅇㅏㄱㅗㅂㅔ
hunnam	ㅎㅓㄴㅐㅁ
bostic	ㅂㅗㅅㅡㅌㅣㄱ
tyus	ㅌㅏㅇㅣㅇㅓㅅㅡ
tsvangirai	ㅊㅏㅇㄱㅣㄹㅏㅇㅣ
motoyuki	ㅇㅏㅋㅏㅎㅗㄹㅣ
tachino	ㅅㅠㄴㅅㅡㅋㅔ
beni	ㅂㅔㄴㅣ
moorcock	ㅁㅜㅇㅓㅋㅗㄱ
belly	ㅂㅔㄹㄹㅣ
kern	ㅋㅔㄹㅡㄴ
kawano	ㅅㅣㄴㅇㅣㅊㅣ
hemed	ㅎㅔㅁㅔㄷㅡ
maduro	ㅁㅏㄷㅜㄹㅗ
kundera	ㅋㅜㄴㄷㅔㄹㅏ
gren	ㄱㅡㄹㅔㄴ
zaz	ㅈㅏㅈㅡ
mongrain	ㅁㅗㅇㄱㅡㄹㅔㅇㅣㄴ
marchand	ㅁㅏㅊㅓㄴㄷㅡ
trita	ㅌㅡㄹㅣㅌㅏ
matheus	ㅁㅏㅌㅔㅇㅜㅅㅡ
procopius	ㅍㅡㄹㅗㅋㅗㅍㅣㅇㅜㅅㅡ
hirokazu	ㅇㅗㅌㅏ
inohara	ㅇㅛㅅㅣㅎㅣㅋㅗ
loree	ㄹㅗㄹㅣ
vanenburg	ㅍㅏㄴㅔㄴㅂㅟㄹㅡㅎㅡ
mckenley	ㅁㅐㅋㅣㄴㄹㅣ
stanislavski	ㅅㅡㅌㅏㄴㅣㅅㅡㄹㄹㅏㅂㅅㅡㅋㅣ
hazas	ㅇㅏㅅㅏㅅㅡ
ntaiya	ㅇㅡㄴㅌㅏㅇㅣㅇㅑ
stones	ㅅㅡㅌㅗㄴㅈㅡ
shemai	ㅅㅖㅁㅏㅇㅣ
layfield	ㄹㅔㅇㅣㅍㅣㄹㄷㅡ
gelber	ㄱㅔㄹㅂㅓ
narasaki	ㄴㅏㄹㅏㅅㅏㅋㅣ
seungri	ㅅㅡㅇㄹㅣ
paraense	ㅍㅏㄹㅏㅇㅔㄴㅅㅔ
streich	ㅅㅡㅌㅡㄹㅏㅎㅣ
weckl	ㅇㅞㅋㅡㄹ
scaloni	ㅅㅡㅋㅏㄹㄹㅗㄴㅣ
tsuneoki	ㅆㅡㄴㅔㅇㅗㅋㅣ
novala	ㄷㅏㅋㅔㅁㅗㅌㅗ
kiriakou	ㅋㅣㄹㅣㅇㅏㅋㅜ
staupitz	ㅅㅠㅌㅏㅇㅜㅍㅣㅊㅡ
tromp	ㅌㅡㄹㅗㅁㅍㅡ
fontane	ㅍㅗㄴㅌㅏㄴㅔ
irfan	ㅇㅣㄹㅡㅍㅏㄴ
jinnai	ㄷㅏㅋㅏㄴㅗㄹㅣ
spearritt	ㅅㅡㅍㅣㅇㅓㄹㅣㅅ
pavone	ㅋㅡㄹㅗㅍㅡㅌㅡ
malinowski	ㅁㅏㄹㄹㅣㄴㅗㅍㅡㅅㅡㅋㅣ
maropis	ㅁㅏㄹㅗㅍㅣㅅㅡ
kercheval	ㅋㅓㅊㅓㅂㅓㄹ
hillenburg	ㅎㅣㄹㄹㅔㄴㅂㅓㄱㅡ
abhishek	ㅇㅏㅂㅣㅅㅞㅋㅡ
eagles	ㅇㅣㄱㅡㄹㅅㅡ
prueksakasemsuk	ㅍㅡㄹㅡㄱㅅㅏㄲㅏㅅㅔㅁㅅㅜㄱ
mitsotakis	ㅁㅣㅊㅗㅌㅏㅋㅣㅅㅡ
tsuchiyasu	ㅁㅣㅈㅡㅋㅣ
kamprad	ㅋㅏㅁㅍㅡㄹㅏㅌㅡ
birkheuer	ㅂㅣㄹㅡㅋㅔㅇㅜㅇㅔㄹㅡ
winstead	ㅇㅟㄴㅅㅡㅌㅣㄷㅡ
hopf	ㅎㅗㅍㅡ
saeki	ㅅㅏㅇㅔㅋㅣ
mian	ㅁㅣㅇㅏㄴ
ramaphosa	ㄹㅏㅁㅏㅍㅗㅅㅏ
minamori	ㅅㅣㅈㅡㅋㅏ
marlin	ㅁㅏㄹㄹㅣㄴ
grissom	ㄱㅡㄹㅣㅅㅓㅁ
delamarre	ㄷㅡㄹㄹㅏㅁㅏㄹㅡ
fareed	ㅍㅏㄹㅣㄷㅡ
hideshi	ㅎㅣㄴㅗ
zhechev	ㅈㅔㅊㅔㅍㅡ
kukita	ㅅㅣㄴㄱㅗ
agarwal	ㅇㅏㄱㅏㅇㅘㄹ
chaswe	ㅊㅏㅅㅡㅇㅞ
astley	ㅇㅐㅅㅡㄹㄹㅣ
kasdan	ㅋㅐㅈㅡㄷㅓㄴ
wonhyo	ㅇㅝㄴㅎㅛ
consalvi	ㅋㅗㄴㅅㅏㄹㅂㅣ
frol	ㅍㅡㄹㅗㄹ
ticotin	ㅌㅣㅋㅗㅌㅣㄴ
viiperi	ㅂㅣㅍㅔㄹㅣ
eyskens	ㅇㅔㅇㅣㅅㅡㅋㅓㄴㅅㅡ
egas	ㅇㅔㄱㅏㅅㅡ
akeno	ㅇㅘㅌㅏㄴㅏㅂㅔ
soderberg	ㅅㅗㄷㅓㅂㅓㄱㅡ
egorov	ㅇㅖㄱㅗㄹㅗㅍㅡ
takayanagi	ㅁㅏㅅㅏㅇㅛㅅㅣ
daisaku	ㅇㅣㅋㅔㄷㅏ
hiram	ㅎㅏㅇㅣㄹㅓㅁ
zachery	ㅈㅐㅋㅓㄹㅣ
takusagawa	ㅌㅏㅋㅏㅅㅣ
kakai	ㅋㅏㅋㅏㅇㅣ
bayinnaung	ㅂㅏㅇㅣㄴㄴㅏㅇㅜㅇ
berle	ㅂㅔㄹㅡㄹ
charmian	ㅊㅏㅁㅣㅇㅏㄴ
callot	ㅋㅏㄹㄹㅗ
markelov	ㅁㅏㄹㅡㅋㅔㄹㄹㅗㅍㅡ
habibie	ㅎㅏㅂㅣㅂㅣ
tohti	ㅌㅗㅌㅣ
famke	ㅍㅏㅁㅋㅔ
theophano	ㅌㅔㅇㅗㅍㅏㄴㅗ
abril	ㅇㅏㅂㅡㄹㅣㄹ
arjen	ㅇㅏㄹㅡㅇㅕㄴ
gadeberg	ㄱㅏㄷㅔㅂㅔㄹㅡ
meyfarth	ㅁㅏㅇㅣㅍㅏㄹㅡㅌㅡ
fermi	ㅍㅔㄹㅡㅁㅣ
naji	ㄴㅏㅈㅣ
jeannie	ㅈㅣㄴㅣ
lermusiaux	ㄹㅔㄹㅡㅁㅟㅈㅣㅇㅗ
tupolev	ㅌㅜㅍㅗㄹㄹㅔㅍㅡ
fuhlrott	ㅍㅡㄹㄹㅗㅌㅡ
agt	ㅇㅏㅎㅡㅌㅡ
mccune	ㅁㅐㅋㅠㄴ
ashman	ㅇㅐㅅㅣㅁㅓㄴ
jamshid	ㅈㅏㅁㅅㅣㄷㅡ
emori	ㅌㅗㅇㅗㄹㅜ
tolstaya	ㅌㅗㄹㅅㅡㅌㅏㅇㅑ
marutei	ㅆㅡㄹㅜㄴㅔㄴ
thales	ㅌㅏㄹㄹㅔㅅㅡ
thames	ㅌㅔㅇㅣㅁㅈㅡ
miyashita	ㅎㅜㅁㅣㅇㅗ
chasles	ㅅㅑㄹ
kayanuma	ㅇㅠㅅㅔㅇㅣ
szmanda	ㅈㅡㅁㅏㄴㄷㅏ
masachi	ㅇㅗㅅㅏㅇㅘ
hangaku	ㅎㅏㄴㄱㅏㅋㅜ
gyeol	ㅅㅓㄴㅅㅐㅇ
fehrenbach	ㅍㅔㄹㅔㄴㅂㅏㅎㅡ
gusu	ㄱㅜㅅㅜㅇㅘㅇ
lavrova	ㄹㅏㅂㅡㄹㅗㅂㅏ
bullock	ㅂㅜㄹㄹㅓㄱ
buriki	ㅂㅡㄹㅣㅋㅣ
nukui	ㅎㅏㅇㅑㅌㅗ
fridell	ㅍㅡㄹㅣㄷㅔㄹ
mempricius	ㅁㅔㅁㅍㅡㄹㅣㅋㅣㅇㅜㅅㅡ
cairo	ㅋㅏㅇㅣㄹㅗ
sample	ㅅㅐㅁㅍㅡㄹ
rossella	ㄹㅗㅅㅔㄹㄹㅏ
ignatiy	ㅇㅣㄱㅡㄴㅏㅌㅣ
pitroipa	ㅍㅣㅌㅡㄹㅗㅇㅣㅍㅏ
bernuncio	ㅂㅔㄹㅡㄴㅓㄴㅅㅣㅇㅗ
meisner	ㅁㅏㅇㅣㅅㅡㄴㅓ
urobuchi	ㄱㅔㄴ
fanara	ㅍㅏㄴㅏㄹㅏ
belokas	ㅂㅔㄹㄹㅗㅋㅏㅅㅡ
moglen	ㅁㅗㄱㅡㄹㄹㅔㄴ
sukemoto	ㅅㅡㅋㅔㅌㅗㅁㅗ
tekkan	ㅇㅛㅅㅏㄴㅗ
claudine	ㅋㅡㄹㄹㅗㄷㅏㅇㅣㄴ
shigehara	ㄷㅏㅋㅔㅎㅣㅌㅗ
ryding	ㄹㅣㄷㅣㅇ
masukawa	ㄷㅏㅋㅏㅎㅣㄹㅗ
tachi	ㅅㅡㅅㅡㅁㅜ
brockhouse	ㅂㅡㄹㅗㄱㅎㅏㅇㅜㅅㅡ
yakimenko	ㅇㅑㅋㅣㅁㅔㄴㅋㅗ
sadakuni	ㅅㅏㄷㅏㅋㅜㄴㅣ
lyadova	ㄹㅑㄷㅗㅂㅏ
argentino	ㅇㅏㄹㅡㅎㅔㄴㅌㅣㄴㅗ
visedo	ㅂㅣㅅㅔㄷㅗ
mapother	ㅁㅐㅍㅗㄷㅓ
sagintayev	ㅅㅏㄱㅣㄴㅌㅏㅇㅖㅍㅡ
ibaka	ㅇㅣㅂㅏㅋㅏ
veerpalu	ㅂㅔㄹㅡㅍㅏㄹㄹㅜ
gist	ㄱㅣㅅㅡㅌㅡ
clifton	ㅋㅡㄹㄹㅣㅂㅌㅡㄴ
kiiara	ㅋㅣㅇㅏㄹㅏ
vilija	ㅂㅣㄹㄹㅣㅇㅑ
sedaris	ㅅㅓㄷㅔㄹㅓㅅㅡ
ashida	ㅁㅏㄴㅏ
yevgeniy	ㅇㅖㅂㅡㄱㅔㄴㅣ
patrizia	ㅍㅏㅌㅡㄹㅣㅊㅣㅇㅏ
alagiah	ㅇㅏㄹㄹㅏㄱㅣㅇㅏ
kaprelian	ㅋㅏㅍㅡㄹㅣㄹㄹㅣㅇㅓㄴ
toshiyoshi	ㅁㅣㅇㅑㅈㅏㅇㅘ
okisada	ㅇㅗㅋㅣㅅㅏㄷㅏ
rutger	ㄹㅜㅌㅡㄱㅓ
ocasio	ㅇㅗㅋㅏㅅㅣㅇㅗ
rainiharo	ㄹㅏㅇㅣㄴㅣㅎㅏㄹㅗ
carnap	ㅋㅏㄹㅡㄴㅏㅍㅡ
eomssi	ㅇㅓㅁㅆㅣ
tsukuda	ㅋㅔㄴㅅㅡㅋㅔ
kantner	ㅋㅐㄴㅌㅡㄴㅓ
sef	ㅅㅔㅍㅡ
karnezis	ㅋㅏㄹㅡㄴㅔㅈㅣㅅㅡ
dahlgren	ㄷㅏㄹㄱㅡㄹㅔㄴ
horiike	ㅌㅏㅋㅜㅁㅣ
paltera	ㅇㅔㅇㅜㅎㅔㄴㅣㅇㅏ
sal	ㅅㅐㄹ
baskov	ㅂㅏㅅㅡㅋㅗㅍㅡ
aanholt	ㅇㅏㄴㅎㅗㄹㅌㅡ
tanabe	ㄹㅛㅌㅏ
vek	ㅂㅔㄱ
finkielkraut	ㅍㅣㅇㅋㅔㄹㅋㅡㄹㅗㅌㅡ
sota	ㄴㅏㅋㅏㅈㅏㅇㅘ
cabibbo	ㅋㅏㅂㅣㅂㅗ
nasukawa	ㅁㅏㅅㅏㅎㅣㄹㅗ
flemyng	ㅍㅡㄹㄹㅔㅁㅣㅇ
saaya	ㅇㅣㄹㅣㅇㅔ
afinogenov	ㅇㅏㅍㅣㄴㅗㄱㅔㄴㅗㅍㅡ
azarov	ㅇㅏㅈㅏㄹㅗㅍㅡ
junggigo	ㅈㅓㅇㄱㅣㄱㅗ
toshinobu	ㄱㅜㅂㅗㅌㅏ
rivlin	ㄹㅣㅂㅡㄹㄹㅣㄴ
alevtina	ㅇㅏㄹㄹㅔㅂㅌㅣㄴㅏ
taichi	ㅇㅣㅅㅣㅁㅗㅌㅗ
coello	ㅋㅗㅇㅔㄹㄹㅗ
rurik	ㄹㅠㄹㅣㅋㅡ
ceglie	ㅊㅔㄹㄹㅣㅇㅔ
konta	ㅋㅗㄴㅌㅏ
abdus	ㅇㅏㅂㄷㅜㅅㅡ
ivonne	ㅇㅣㅂㅗㄴ
eiding	ㅇㅏㅇㅣㄷㅣㅇ
dykes	ㄷㅏㅇㅣㅋㅡㅅㅡ
tsedenbal	ㅊㅔㄷㅔㅇㅂㅏㄹ
wolterstorff	ㅇㅝㄹㅌㅓㅅㅡㅌㅗㅍㅡ
gaizka	ㄱㅏㅇㅣㅅㅡㅋㅏ
mulvey	ㅁㅓㄹㅂㅣ
linse	ㄹㅣㄴㅅㅔ
cossu	ㅋㅗㅅㅜ
stiernstedt	ㅅㅡㅌㅣㅇㅔㄹㅡㄴㅅㅡㅌㅔㄷㅡㅌㅡ
wongsawat	ㅇㅝㅇㅅㅏㅇㅘㅅ
ming	ㅁㅣㅇ
chalgrin	ㅅㅑㄹㄱㅡㄹㅐㅇ
neufville	ㄴㅚㅂㅣㄹ
hartline	ㅎㅏㅌㅡㄹㄹㅏㅇㅣㄴ
demetrio	ㄷㅔㅁㅔㅌㅡㄹㅣㅇㅗ
lyubimov	ㄹㅠㅂㅣㅁㅗㅍㅡ
viner	ㅂㅣㄴㅔㄹㅡ
peano	ㅍㅔㅇㅏㄴㅗ
karppinen	ㅋㅏㄹㅡㅍㅣㄴㅔㄴ
keogh	ㅋㅓ
thorkildsen	ㅌㅗㄹㅡㅋㅣㄹㄷㅡㅅㅔㄴ
yumoto	ㅅㅣㄴㅇㅣㅊㅣ
bahr	ㅂㅏㄹㅡ
linney	ㄹㅣㄴㅣ
donoghue	ㄷㅗㄴㅓㅎㅠ
yorizumi	ㅇㅛㄹㅣㅈㅡㅁㅣ
wanami	ㄷㅗㅁㅗㅎㅣㄹㅗ
rafiq	ㄹㅏㅍㅣㅋㅡ
samura	ㅎㅣㄹㅗㅇㅏㅋㅣ
sturtevant	ㅅㅡㅌㅓㅌㅣㅂㅓㄴㅌㅡ
boczarska	ㅂㅗㅊㅏㄹㅡㅅㅡㅋㅏ
kyowhey	ㅋㅛㅎㅔㅇㅣ
cardellini	ㅋㅏㄷㅔㄹㄹㅣㄴㅣ
guidobaldo	ㄱㅜㅇㅣㄷㅗㅂㅏㄹㄷㅗ
diefenthal	ㄷㅣㅍㅏㅇㅌㅏㄹ
histiaeus	ㅎㅣㅅㅡㅌㅣㅇㅏㅇㅣㅇㅗㅅㅡ
kikawada	ㅋㅔㄴㅈㅣ
madelung	ㅁㅏㄷㅔㄹㄹㅜㅇ
dongseong	ㄷㅗㅇㅅㅓㅇㅇㅘㅇ
sylvinho	ㅅㅣㅇㅜㅂㅣㄴㅠ
vavilov	ㅂㅏㅂㅣㄹㄹㅗㅍㅡ
panitz	ㅍㅐㄴㅣㅊㅡ
elkabetz	ㅇㅔㄹㅋㅏㅂㅔㅊㅡ
alfamega	ㅇㅏㄹㅍㅏㅁㅔㄱㅏ
capillas	ㅋㅏㅍㅣㄹㄹㅏ
callaway	ㅋㅐㄹㄹㅓㅇㅞㅇㅣ
daishiro	ㅇㅛㅅㅣㅁㅜㄹㅏ
fer	ㅍㅔㄹㅡ
tolman	ㅌㅗㄹㅁㅓㄴ
navratilova	ㄴㅏㅂㅡㄹㅏㅌㅣㄹㄹㅗㅂㅏ
cotes	ㅋㅗㅊㅡ
yosief	ㅇㅛㅅㅣㅇㅔㅍㅡ
hirotomo	ㅎㅣㄹㅗㅌㅗㅁㅗ
sajida	ㅅㅏㅈㅣㄷㅏ
degermark	ㄷㅔㄱㅔㄹㅡㅁㅏㄹㅡㅋㅡ
rubruck	ㄹㅟㅂㅡㄹㅜㄱ
puncheon	ㅍㅓㄴㅊㅓㄴ
umino	ㅈㅣㅋㅏ
suemitsu	ㅅㅜㅇㅔㅁㅣㅊㅡ
tasman	ㅌㅏㅅㅡㅁㅏㄴ
yokozeki	ㅋㅗㅇㅣㅊㅣ
laar	ㄹㅏㄹㅡ
vietto	ㅂㅣㅇㅔㅌㅗ
kostner	ㅋㅗㅅㅡㅌㅡㄴㅓ
kanenori	ㅇㅏㄹㅏㅇㅣ
sertorius	ㅅㅔㄹㅡㅌㅗㄹㅣㅇㅜㅅㅡ
dahmer	ㄷㅏㅁㅓ
scheppers	ㅅㅖㅍㅓㅅㅡ
marv	ㅁㅏㅂㅡ
shavlakadze	ㅅㅑㅂㅡㄹㄹㅏㅋㅏㄷㅡㅈㅔ
lesure	ㄹㅔㅅㅠㅇㅓ
yuji	ㄴㅏㅋㅏㅇㅛㅅㅣ
pigaut	ㅍㅣㄱㅗ
mustaine	ㅁㅓㅅㅡㅌㅔㅇㅣㄴ
hobsbawm	ㅎㅗㅂㅅㅡㅂㅗㅁ
awana	ㅇㅏㅇㅘㄴㅏ
tawny	ㅌㅗㄴㅣ
shaqiri	ㅅㅑㅋㅣㄹㅣ
oosthuizen	ㅇㅜㅅㅡㅌㅡㅎㅏㅇㅣㅈㅡㄴ
winkle	ㅇㅟㅇㅋㅡㄹ
doudna	ㄷㅏㅇㅜㄷㅡㄴㅏ
kazune	ㅋㅏㅇㅘㅎㅏㄹㅏ
ulyanova	ㅂㅡㄹㄹㅏㅇㅋㅡ
susskind	ㅅㅓㅅㅡㅋㅣㄴㄷㅡ
alvarenga	ㅇㅏㄹㅂㅏㄹㅔㅇㄱㅏ
seve	ㅅㅔㅂㅔ
juice	ㅈㅠㅅㅡ
bonera	ㅂㅗㄴㅔㄹㅏ
chalmers	ㅊㅏㅁㅓㅅㅡ
tsujio	ㅅㅣㄴㅈㅣ
takeaki	ㅁㅏㅆㅡㅁㅗㅌㅗ
nemes	ㄴㅔㅁㅔㅅㅡ
gorham	ㄱㅗㄹㅓㅁ
ehrlich	ㅇㅔㄹㅡㄹㄹㅣㅎㅣ
homie	ㅎㅗㅁㅣ
khouma	ㅋㅜㅁㅏ
flameng	ㅍㅡㄹㄹㅏㅁㅔㅇ
talabani	ㅌㅏㄹㄹㅏㅂㅏㄴㅣ
midhat	ㅁㅣㄷㅡㅎㅏㅌㅡ
arthus	ㅇㅏㄹㅡㅌㅟㅅㅡ
seibt	ㅅㅔㅇㅣㅂㅡㅌㅡ
schmoller	ㅅㅠㅁㅗㄹㄹㅓ
nabaruru	ㄴㅏㅂㅏㄹㅜㄹㅜ
cap	ㅋㅐㅂ
takeshita	ㄴㅗㅂㅗㄹㅜ
tatjana	ㅌㅏㅌㅑㄴㅏ
lajos	ㅂㅔㄹㅡㅌㅜㅅㅣ
riggle	ㄹㅣㄱㅡㄹ
hironaka	ㅎㅔㅇㅣㅅㅡㅋㅔ
tokunaga	ㅎㅣㄷㅔㅇㅏㅋㅣ
sastre	ㅅㅏㅅㅡㅌㅡㄹㅔ
kawanami	ㄱㅗㄹㅗ
urassaya	ㅇㅜㄹㅏㅅㅇㅑ
dorthe	ㄷㅗㄹㅡㅌㅔ
laser	ㄹㅏㅈㅓ
elsebeth	ㅇㅔㄹㅅㅔㅂㅔㅌㅡ
gartside	ㄱㅏㅌㅡㅅㅏㅇㅣㄷㅡ
botelho	ㅂㅗㅌㅔㄹㄹㅠ
iyo	ㅇㅣㄹㅇㅕ
katsumura	ㅁㅏㅅㅏㄴㅗㅂㅜ
turkle	ㅌㅓㅋㅡㄹ
anya	ㅇㅏㄴㅇㅑ
gibbon	ㄱㅣㅂㅓㄴ
beardsley	ㅂㅣㅇㅓㅅㅡㄹㄹㅣ
soonkki	ㅅㅜㄴㄲㅣ
kiira	ㅋㅣㄹㅏ
tadashi	ㅇㅛㅋㅗㅇㅜㅊㅣ
deaver	ㄷㅣㅂㅓ
chikayuki	ㅈㅣㅋㅏㅇㅠㅋㅣ
theroux	ㅅㅓㄹㅗ
